광역시도,시군구,업종대분류,업종중분류,1년미만,1~2년,2~3년,3~5년,5년 이상,
서울특별시,성동구,소매,화장품소매,16.0,9.0,11.0,69.0,33.0,
서울특별시,성동구,소매,중고품소매/교환,1.0,0.0,0.0,4.0,8.0,
서울특별시,성동구,소매,종교용품판매,0.0,0.0,0.0,0.0,1.0,
서울특별시,성동구,소매,유아용품,0.0,0.0,1.0,1.0,4.0,
서울특별시,성동구,소매,건강/미용식품,10.0,8.0,10.0,29.0,50.0,
서울특별시,성동구,소매,선물/팬시/기념품,5.0,4.0,9.0,27.0,20.0,
서울특별시,성동구,소매,운동/경기용품소매,4.0,3.0,8.0,28.0,13.0,
서울특별시,성동구,소매,가정/주방/인테리어,10.0,6.0,27.0,126.0,62.0,
서울특별시,성동구,소매,가전제품소매,2.0,6.0,6.0,12.0,9.0,
서울특별시,성동구,소매,종합소매점,158.0,76.0,80.0,197.0,104.0,
서울특별시,성동구,소매,사진/광학/정밀기기소매,20.0,14.0,26.0,81.0,52.0,
서울특별시,성동구,소매,의약/의료품소매,1.0,1.0,2.0,17.0,19.0,
서울특별시,성동구,소매,음/식료품소매,175.0,11.0,50.0,171.0,80.0,
서울특별시,성동구,소매,가구소매,2.0,1.0,4.0,9.0,1.0,
서울특별시,성동구,소매,애견/애완/동물,0.0,0.0,3.0,0.0,2.0,
서울특별시,성동구,소매,의복의류,25.0,16.0,65.0,209.0,85.0,
서울특별시,성동구,소매,시계/귀금속소매,1.0,1.0,5.0,20.0,10.0,
서울특별시,성동구,소매,페인트/유리제품소매,1.0,2.0,1.0,1.0,3.0,
서울특별시,성동구,소매,철물/난방/건설자재소매,3.0,1.0,14.0,31.0,39.0,
서울특별시,성동구,소매,자동차/자동차용품,6.0,1.0,21.0,58.0,106.0,
서울특별시,성동구,소매,기타판매업,5.0,4.0,17.0,36.0,90.0,
서울특별시,성동구,숙박,민박/하숙,0.0,0.0,1.0,0.0,2.0,
서울특별시,성동구,숙박,호텔/콘도,2.0,4.0,1.0,1.0,4.0,
서울특별시,성동구,숙박,모텔/여관/여인숙,5.0,5.0,7.0,10.0,49.0,
서울특별시,성동구,스포츠,운영관리시설,0.0,0.0,1.0,7.0,0.0,
서울특별시,성동구,스포츠,실외운동시설,0.0,0.0,1.0,2.0,3.0,
서울특별시,성동구,스포츠,실내운동시설,2.0,9.0,16.0,37.0,27.0,
서울특별시,성동구,음식,중식,17.0,15.0,11.0,10.0,22.0,
서울특별시,성동구,음식,제과제빵떡케익,30.0,28.0,17.0,28.0,55.0,
서울특별시,성동구,음식,패스트푸드,30.0,24.0,14.0,31.0,35.0,
서울특별시,성동구,음식,한식,268.0,191.0,112.0,241.0,381.0,
서울특별시,성동구,음식,유흥주점,47.0,49.0,54.0,84.0,115.0,
서울특별시,성동구,음식,분식,58.0,52.0,33.0,59.0,126.0,
서울특별시,성동구,음식,부페,2.0,3.0,0.0,1.0,5.0,
서울특별시,성동구,음식,음식배달서비스,0.0,0.0,1.0,0.0,2.0,
서울특별시,성동구,음식,커피점/카페,117.0,89.0,66.0,105.0,78.0,
서울특별시,성동구,음식,일식/수산물,60.0,57.0,25.0,28.0,64.0,
서울특별시,성동구,음식,닭/오리요리,20.0,17.0,26.0,37.0,87.0,
서울특별시,성동구,음식,양식,59.0,48.0,20.0,30.0,24.0,
서울특별시,성동구,음식,기타음식업,18.0,23.0,17.0,36.0,160.0,
서울특별시,성동구,음식,별식/퓨전요리,11.0,10.0,11.0,10.0,30.0,
서울특별시,성동구,학문/교육,학원-자격/국가고시,0.0,1.0,1.0,0.0,5.0,
서울특별시,성동구,학문/교육,학원-음악미술무용,10.0,9.0,34.0,23.0,18.0,
서울특별시,성동구,학문/교육,학원-예능취미체육,4.0,5.0,12.0,7.0,7.0,
서울특별시,성동구,학문/교육,학원기타,6.0,5.0,59.0,100.0,23.0,
서울특별시,성동구,학문/교육,기타교육기관,0.0,1.0,4.0,10.0,5.0,
서울특별시,성동구,학문/교육,학문교육기타,0.0,0.0,2.0,3.0,4.0,
서울특별시,성동구,학문/교육,학원-창업취업취미,0.0,0.0,2.0,0.0,2.0,
서울특별시,성동구,학문/교육,연구소,0.0,0.0,5.0,1.0,14.0,
서울특별시,성동구,학문/교육,학원-컴퓨터,1.0,1.0,0.0,1.0,3.0,
서울특별시,성동구,학문/교육,학교,1.0,2.0,6.0,1.0,33.0,
서울특별시,성동구,학문/교육,특수교육기관,0.0,0.0,0.0,1.0,0.0,
서울특별시,성동구,학문/교육,학원-어학,6.0,4.0,18.0,38.0,12.0,
서울특별시,성동구,학문/교육,도서관/독서실,0.0,0.0,5.0,23.0,15.0,
서울특별시,성동구,학문/교육,유아교육,2.0,2.0,11.0,29.0,133.0,
서울특별시,성동구,학문/교육,학원-보습교습입시,4.0,7.0,15.0,90.0,14.0,
서울특별시,광진구,관광/여가/오락,무도/유흥/가무,9.0,11.0,50.0,312.0,69.0,
서울특별시,광진구,관광/여가/오락,스포츠/운동,0.0,0.0,2.0,1.0,0.0,
서울특별시,광진구,관광/여가/오락,연극/영화/극장,2.0,0.0,12.0,13.0,12.0,
서울특별시,광진구,관광/여가/오락,PC/오락/당구/볼링등,18.0,8.0,53.0,185.0,73.0,
서울특별시,광진구,관광/여가/오락,놀이/여가/취미,1.0,0.0,6.0,5.0,3.0,
서울특별시,광진구,관광/여가/오락,요가/단전/마사지,4.0,1.0,14.0,68.0,10.0,
서울특별시,광진구,관광/여가/오락,전시/관람,0.0,1.0,0.0,6.0,5.0,
서울특별시,광진구,관광/여가/오락,경마/경륜/성인오락,12.0,12.0,4.0,6.0,4.0,
서울특별시,광진구,부동산,부동산중개,27.0,21.0,192.0,296.0,255.0,
서울특별시,광진구,부동산,분양,0.0,0.0,41.0,7.0,9.0,
서울특별시,광진구,부동산,부동산임대,1.0,0.0,9.0,11.0,35.0,
서울특별시,광진구,부동산,평가/개발/관리,0.0,0.0,11.0,11.0,98.0,
서울특별시,광진구,부동산,부동산관련서비스,0.0,1.0,1.0,0.0,53.0,
서울특별시,광진구,생활서비스,운송/배달/택배,4.0,2.0,15.0,46.0,74.0,
서울특별시,광진구,생활서비스,이/미용/건강,150.0,132.0,203.0,515.0,552.0,
서울특별시,광진구,생활서비스,개인/가정용품수리,10.0,10.0,24.0,69.0,47.0,
서울특별시,광진구,생활서비스,인력/고용/용역알선,0.0,2.0,17.0,31.0,40.0,
서울특별시,광진구,생활서비스,장례/묘지,2.0,0.0,5.0,4.0,5.0,
서울특별시,광진구,생활서비스,광고/인쇄,3.0,4.0,23.0,41.0,44.0,
서울특별시,광진구,생활서비스,세탁/가사서비스,20.0,18.0,37.0,86.0,249.0,
서울특별시,광진구,생활서비스,기타서비스업,1.0,0.0,44.0,29.0,38.0,
서울특별시,광진구,생활서비스,주유소/충전소,0.0,0.0,3.0,15.0,16.0,
서울특별시,광진구,생활서비스,개인서비스,1.0,2.0,14.0,37.0,10.0,
서울특별시,광진구,생활서비스,행사/이벤트,1.0,1.0,3.0,8.0,28.0,
서울특별시,광진구,생활서비스,물품기기대여,2.0,1.0,21.0,21.0,37.0,
서울특별시,광진구,생활서비스,법무세무회계,7.0,22.0,26.0,75.0,135.0,
서울특별시,광진구,생활서비스,예식/의례/관혼상제,5.0,3.0,5.0,4.0,16.0,
서울특별시,광진구,생활서비스,대중목욕탕/휴게,8.0,8.0,5.0,20.0,26.0,
서울특별시,광진구,생활서비스,주택수리,2.0,3.0,35.0,140.0,31.0,
서울특별시,광진구,생활서비스,자동차/이륜차,1.0,5.0,41.0,182.0,82.0,
서울특별시,광진구,생활서비스,대행업,0.0,0.0,2.0,5.0,11.0,
서울특별시,광진구,생활서비스,사진,7.0,3.0,13.0,31.0,34.0,
서울특별시,광진구,소매,페인트/유리제품소매,3.0,0.0,3.0,8.0,10.0,
서울특별시,광진구,소매,애견/애완/동물,2.0,1.0,8.0,11.0,6.0,
서울특별시,광진구,소매,가정/주방/인테리어,15.0,12.0,73.0,255.0,150.0,
서울특별시,광진구,소매,기타판매업,5.0,1.0,67.0,73.0,155.0,
서울특별시,광진구,소매,음/식료품소매,40.0,14.0,97.0,328.0,156.0,
서울특별시,광진구,소매,자동차/자동차용품,0.0,1.0,33.0,51.0,41.0,
서울특별시,광진구,소매,선물/팬시/기념품,8.0,6.0,19.0,99.0,38.0,
서울특별시,광진구,소매,시계/귀금속소매,0.0,1.0,12.0,39.0,13.0,
서울특별시,광진구,소매,책/서적/도서,0.0,1.0,4.0,57.0,30.0,
서울특별시,광진구,소매,사무/문구/컴퓨터,3.0,8.0,37.0,179.0,96.0,
서울특별시,광진구,소매,사진/광학/정밀기기소매,28.0,18.0,68.0,207.0,140.0,
서울특별시,광진구,소매,의복의류,42.0,37.0,184.0,698.0,336.0,
서울특별시,광진구,소매,가전제품소매,11.0,10.0,18.0,134.0,38.0,
서울특별시,광진구,소매,유아용품,0.0,0.0,1.0,9.0,9.0,
서울특별시,광진구,소매,가방/신발/액세서리,7.0,11.0,40.0,158.0,53.0,
서울특별시,광진구,소매,의약/의료품소매,3.0,4.0,15.0,82.0,38.0,
서울특별시,광진구,소매,예술품/골동품/수석/분재,0.0,5.0,11.0,3.0,5.0,
서울특별시,광진구,소매,건강/미용식품,15.0,7.0,26.0,95.0,103.0,
서울특별시,광진구,소매,중고품소매/교환,0.0,0.0,5.0,18.0,16.0,
서울특별시,광진구,소매,운동/경기용품소매,8.0,3.0,26.0,81.0,33.0,
서울특별시,광진구,소매,종교용품판매,0.0,0.0,2.0,3.0,0.0,
서울특별시,광진구,소매,화장품소매,18.0,9.0,53.0,232.0,81.0,
서울특별시,광진구,소매,취미/오락관련소매,3.0,1.0,5.0,25.0,13.0,
서울특별시,광진구,소매,철물/난방/건설자재소매,4.0,2.0,26.0,74.0,57.0,
서울특별시,광진구,소매,종합소매점,163.0,81.0,116.0,479.0,240.0,
서울특별시,광진구,소매,가구소매,13.0,2.0,30.0,92.0,50.0,
서울특별시,광진구,숙박,호텔/콘도,4.0,3.0,1.0,2.0,5.0,
서울특별시,광진구,숙박,민박/하숙,0.0,0.0,5.0,0.0,0.0,
서울특별시,광진구,숙박,모텔/여관/여인숙,3.0,3.0,10.0,19.0,61.0,
서울특별시,광진구,스포츠,실내운동시설,5.0,6.0,35.0,133.0,59.0,
서울특별시,광진구,스포츠,실외운동시설,0.0,0.0,2.0,8.0,9.0,
서울특별시,광진구,스포츠,운영관리시설,1.0,0.0,5.0,6.0,6.0,
서울특별시,광진구,음식,닭/오리요리,55.0,35.0,66.0,127.0,150.0,
서울특별시,광진구,음식,분식,74.0,60.0,72.0,176.0,264.0,
서울특별시,광진구,음식,별식/퓨전요리,22.0,14.0,25.0,42.0,61.0,
서울특별시,광진구,음식,한식,252.0,194.0,304.0,631.0,629.0,
서울특별시,광진구,음식,커피점/카페,129.0,116.0,142.0,206.0,175.0,
서울특별시,광진구,음식,유흥주점,92.0,82.0,157.0,491.0,289.0,
서울특별시,광진구,음식,양식,53.0,40.0,30.0,69.0,81.0,
서울특별시,광진구,음식,패스트푸드,41.0,42.0,36.0,76.0,81.0,
서울특별시,광진구,음식,기타음식업,10.0,12.0,14.0,36.0,131.0,
서울특별시,광진구,음식,부페,8.0,4.0,1.0,5.0,12.0,
서울특별시,광진구,음식,일식/수산물,69.0,59.0,87.0,104.0,152.0,
서울특별시,광진구,음식,제과제빵떡케익,45.0,33.0,22.0,56.0,107.0,
서울특별시,광진구,음식,음식배달서비스,0.0,0.0,0.0,0.0,2.0,
서울특별시,광진구,음식,중식,36.0,21.0,24.0,53.0,58.0,
서울특별시,광진구,학문/교육,학원-창업취업취미,2.0,0.0,4.0,3.0,6.0,
서울특별시,광진구,학문/교육,학원-어학,3.0,9.0,22.0,85.0,25.0,
서울특별시,광진구,학문/교육,유아교육,1.0,2.0,15.0,61.0,161.0,
서울특별시,광진구,학문/교육,연구소,2.0,0.0,8.0,3.0,10.0,
서울특별시,광진구,학문/교육,학원-보습교습입시,20.0,12.0,39.0,333.0,76.0,
서울특별시,광진구,학문/교육,학원기타,9.0,9.0,80.0,111.0,52.0,
서울특별시,광진구,학문/교육,특수교육기관,0.0,0.0,0.0,0.0,4.0,
서울특별시,광진구,학문/교육,도서관/독서실,0.0,2.0,17.0,79.0,34.0,
서울특별시,광진구,학문/교육,학교,0.0,0.0,5.0,5.0,49.0,
서울특별시,광진구,학문/교육,학원-예능취미체육,9.0,3.0,21.0,72.0,22.0,
서울특별시,광진구,학문/교육,학원-컴퓨터,1.0,2.0,0.0,3.0,9.0,
서울특별시,광진구,학문/교육,기타교육기관,1.0,0.0,4.0,23.0,20.0,
서울특별시,광진구,학문/교육,학원-자격/국가고시,1.0,2.0,2.0,9.0,2.0,
서울특별시,광진구,학문/교육,학원-음악미술무용,23.0,14.0,49.0,175.0,79.0,
서울특별시,광진구,학문/교육,학문교육기타,0.0,0.0,5.0,7.0,17.0,
서울특별시,동대문구,관광/여가/오락,PC/오락/당구/볼링등,8.0,7.0,43.0,77.0,46.0,
서울특별시,동대문구,관광/여가/오락,연극/영화/극장,0.0,0.0,1.0,2.0,2.0,
서울특별시,동대문구,관광/여가/오락,스포츠/운동,0.0,0.0,2.0,0.0,0.0,
서울특별시,동대문구,관광/여가/오락,경마/경륜/성인오락,2.0,9.0,1.0,1.0,4.0,
서울특별시,동대문구,관광/여가/오락,놀이/여가/취미,0.0,2.0,0.0,1.0,0.0,
서울특별시,동대문구,관광/여가/오락,전시/관람,2.0,0.0,3.0,1.0,4.0,
서울특별시,동대문구,관광/여가/오락,무도/유흥/가무,1.0,5.0,22.0,107.0,31.0,
서울특별시,동대문구,관광/여가/오락,요가/단전/마사지,1.0,0.0,8.0,19.0,8.0,
서울특별시,동대문구,부동산,분양,0.0,0.0,4.0,2.0,3.0,
서울특별시,동대문구,부동산,부동산중개,16.0,13.0,142.0,106.0,173.0,
서울특별시,동대문구,부동산,부동산관련서비스,0.0,0.0,0.0,0.0,46.0,
서울특별시,동대문구,부동산,평가/개발/관리,3.0,5.0,9.0,7.0,112.0,
서울특별시,동대문구,부동산,부동산임대,0.0,3.0,5.0,8.0,41.0,
서울특별시,동대문구,생활서비스,개인/가정용품수리,6.0,15.0,11.0,28.0,23.0,
서울특별시,동대문구,생활서비스,사진,3.0,0.0,7.0,13.0,11.0,
서울특별시,동대문구,생활서비스,기타서비스업,0.0,1.0,10.0,11.0,16.0,
서울특별시,동대문구,생활서비스,주유소/충전소,1.0,0.0,3.0,7.0,11.0,
서울특별시,동대문구,생활서비스,행사/이벤트,0.0,0.0,4.0,1.0,8.0,
서울특별시,동대문구,생활서비스,대중목욕탕/휴게,9.0,14.0,6.0,8.0,20.0,
서울특별시,동대문구,생활서비스,대행업,0.0,1.0,4.0,7.0,8.0,
서울특별시,동대문구,생활서비스,운송/배달/택배,5.0,6.0,9.0,27.0,69.0,
서울특별시,동대문구,생활서비스,이/미용/건강,85.0,71.0,168.0,319.0,306.0,
서울특별시,동대문구,생활서비스,장례/묘지,0.0,2.0,0.0,1.0,5.0,
서울특별시,동대문구,생활서비스,자동차/이륜차,5.0,3.0,40.0,246.0,117.0,
서울특별시,동대문구,생활서비스,세탁/가사서비스,24.0,18.0,28.0,67.0,174.0,
서울특별시,동대문구,생활서비스,인력/고용/용역알선,1.0,0.0,6.0,5.0,17.0,
서울특별시,동대문구,생활서비스,법무세무회계,4.0,6.0,9.0,30.0,71.0,
서울특별시,동대문구,생활서비스,개인서비스,0.0,0.0,7.0,6.0,7.0,
서울특별시,동대문구,생활서비스,예식/의례/관혼상제,1.0,5.0,1.0,9.0,6.0,
서울특별시,동대문구,생활서비스,물품기기대여,3.0,2.0,5.0,7.0,21.0,
서울특별시,동대문구,생활서비스,주택수리,4.0,0.0,10.0,12.0,27.0,
서울특별시,동대문구,생활서비스,광고/인쇄,3.0,1.0,14.0,19.0,37.0,
서울특별시,동대문구,소매,화장품소매,35.0,7.0,52.0,111.0,60.0,
서울특별시,동대문구,소매,애견/애완/동물,1.0,1.0,2.0,1.0,2.0,
서울특별시,동대문구,소매,선물/팬시/기념품,3.0,3.0,14.0,42.0,35.0,
서울특별시,동대문구,소매,가정/주방/인테리어,16.0,12.0,42.0,223.0,84.0,
서울특별시,동대문구,소매,기타판매업,6.0,3.0,24.0,53.0,93.0,
서울특별시,동대문구,소매,사무/문구/컴퓨터,3.0,5.0,15.0,103.0,74.0,
서울특별시,동대문구,소매,예술품/골동품/수석/분재,0.0,1.0,7.0,11.0,7.0,
서울특별시,동대문구,소매,가구소매,3.0,1.0,16.0,22.0,10.0,
서울특별시,동대문구,소매,책/서적/도서,0.0,1.0,5.0,23.0,10.0,
서울특별시,동대문구,소매,유아용품,0.0,0.0,14.0,8.0,10.0,
서울특별시,동대문구,소매,종합소매점,300.0,115.0,221.0,336.0,184.0,
서울특별시,동대문구,소매,철물/난방/건설자재소매,4.0,6.0,18.0,39.0,73.0,
서울특별시,동대문구,소매,의복의류,49.0,24.0,326.0,420.0,209.0,
서울특별시,동대문구,소매,운동/경기용품소매,5.0,5.0,20.0,36.0,27.0,
서울특별시,동대문구,소매,종교용품판매,1.0,1.0,0.0,1.0,0.0,
서울특별시,동대문구,소매,의약/의료품소매,2.0,1.0,5.0,37.0,33.0,
서울특별시,동대문구,소매,시계/귀금속소매,4.0,0.0,9.0,29.0,14.0,
서울특별시,동대문구,소매,취미/오락관련소매,1.0,0.0,0.0,11.0,8.0,
서울특별시,동대문구,소매,가전제품소매,5.0,11.0,37.0,31.0,14.0,
서울특별시,동대문구,소매,가방/신발/액세서리,38.0,10.0,77.0,237.0,40.0,
서울특별시,동대문구,소매,건강/미용식품,23.0,14.0,45.0,122.0,170.0,
서울특별시,동대문구,소매,사진/광학/정밀기기소매,20.0,32.0,26.0,123.0,94.0,
서울특별시,동대문구,소매,중고품소매/교환,4.0,2.0,3.0,16.0,19.0,
서울특별시,동대문구,소매,페인트/유리제품소매,4.0,4.0,2.0,9.0,15.0,
서울특별시,동대문구,소매,음/식료품소매,158.0,26.0,124.0,333.0,223.0,
서울특별시,동대문구,소매,자동차/자동차용품,3.0,7.0,69.0,103.0,147.0,
서울특별시,동대문구,숙박,모텔/여관/여인숙,7.0,8.0,11.0,23.0,99.0,
서울특별시,동대문구,숙박,호텔/콘도,2.0,2.0,3.0,6.0,3.0,
서울특별시,동대문구,숙박,민박/하숙,0.0,0.0,0.0,0.0,1.0,
서울특별시,동대문구,스포츠,실외운동시설,1.0,0.0,3.0,3.0,0.0,
서울특별시,동대문구,스포츠,실내운동시설,5.0,5.0,19.0,52.0,29.0,
서울특별시,동대문구,스포츠,운영관리시설,0.0,0.0,0.0,3.0,2.0,
서울특별시,동대문구,음식,중식,11.0,13.0,17.0,36.0,34.0,
서울특별시,동대문구,음식,부페,3.0,9.0,1.0,1.0,7.0,
서울특별시,동대문구,음식,커피점/카페,68.0,75.0,89.0,104.0,128.0,
서울특별시,동대문구,음식,유흥주점,63.0,72.0,112.0,240.0,223.0,
서울특별시,동대문구,음식,닭/오리요리,27.0,35.0,42.0,77.0,98.0,
서울특별시,동대문구,음식,패스트푸드,25.0,27.0,16.0,41.0,60.0,
서울특별시,동대문구,음식,기타음식업,9.0,5.0,8.0,31.0,118.0,
서울특별시,동대문구,음식,음식배달서비스,0.0,0.0,0.0,4.0,2.0,
서울특별시,동대문구,음식,별식/퓨전요리,13.0,18.0,20.0,27.0,36.0,
서울특별시,동대문구,음식,양식,24.0,24.0,24.0,49.0,44.0,
서울특별시,동대문구,음식,분식,47.0,63.0,64.0,145.0,221.0,
서울특별시,동대문구,음식,제과제빵떡케익,17.0,24.0,19.0,34.0,76.0,
서울특별시,동대문구,음식,한식,233.0,258.0,206.0,436.0,609.0,
서울특별시,동대문구,음식,일식/수산물,34.0,48.0,31.0,72.0,110.0,
서울특별시,동대문구,학문/교육,학원-자격/국가고시,0.0,4.0,1.0,2.0,8.0,
서울특별시,동대문구,학문/교육,학원기타,2.0,13.0,70.0,110.0,21.0,
서울특별시,동대문구,학문/교육,연구소,3.0,1.0,6.0,2.0,8.0,
서울특별시,동대문구,학문/교육,학문교육기타,0.0,0.0,1.0,9.0,7.0,
서울특별시,동대문구,학문/교육,도서관/독서실,1.0,0.0,22.0,45.0,22.0,
서울특별시,동대문구,학문/교육,학교,1.0,0.0,3.0,7.0,46.0,
서울특별시,동대문구,학문/교육,학원-보습교습입시,17.0,0.0,14.0,124.0,38.0,
서울특별시,동대문구,학문/교육,학원-어학,1.0,4.0,16.0,59.0,19.0,
서울특별시,동대문구,학문/교육,학원-컴퓨터,4.0,2.0,0.0,2.0,2.0,
서울특별시,동대문구,학문/교육,유아교육,2.0,2.0,9.0,30.0,125.0,
서울특별시,동대문구,학문/교육,특수교육기관,0.0,0.0,0.0,0.0,1.0,
서울특별시,동대문구,학문/교육,기타교육기관,0.0,1.0,4.0,7.0,11.0,
서울특별시,동대문구,학문/교육,학원-창업취업취미,0.0,0.0,0.0,2.0,0.0,
서울특별시,동대문구,학문/교육,학원-예능취미체육,4.0,2.0,14.0,24.0,19.0,
